Test Number,newTime,newPathLength,dijkstraTime,dijkstraPathLength,bfsTime,bfsPathLength,dfsTime,dfsPathLength,astarTime,astarPathLength
1227,9.608268737792969e-05,7,0.0019299983978271484,8,0,0,0.00013589859008789062,66,0.00012993812561035156,7
1228,0.00011205673217773438,8,0.0016789436340332031,15,0,0,0.00013208389282226562,64,0.0001499652862548828,8
1229,0.0001990795135498047,14,0.00026297569274902344,15,0,0,2.09808349609375e-05,19,0.00026488304138183594,14
1230,9.894371032714844e-05,7,0.00013685226440429688,8,0,0,3.218650817871094e-05,26,0.0001399517059326172,7
1231,3.695487976074219e-05,2,0.00014209747314453125,3,0,0,3.814697265625e-06,3,9.512901306152344e-05,2
1232,9.417533874511719e-05,7,0.0008759498596191406,16,0,0,0.00011801719665527344,51,0.00013017654418945312,7
1233,6.318092346191406e-05,4,0.0005519390106201172,9,0,0,5.1021575927734375e-05,35,0.00010991096496582031,4
1234,8.106231689453125e-05,6,7.295608520507812e-05,7,0,0,2.09808349609375e-05,19,0.00011920928955078125,6
1235,7.009506225585938e-05,5,0.0016100406646728516,6,0,0,3.695487976074219e-05,28,0.00011014938354492188,5
1236,9.489059448242188e-05,7,0.0011548995971679688,18,0,0,7.700920104980469e-05,45,0.0001289844512939453,7
1237,9.799003601074219e-05,7,0.0009300708770751953,8,0,0,6.794929504394531e-05,43,0.0001430511474609375,7
1238,0.00011110305786132812,8,0.00023293495178222656,11,0,0,2.3126602172851562e-05,21,0.00014495849609375,8
1239,6.103515625e-05,4,0.0009131431579589844,11,0,0,6.794929504394531e-05,44,0.00011110305786132812,4
1240,0.00013780593872070312,8,0.0016438961029052734,21,0,0,0.00011396408081054688,58,0.0001380443572998047,8
1241,6.508827209472656e-05,4,0.0007870197296142578,5,0,0,7.104873657226562e-05,43,0.00010919570922851562,4
1242,0.00016307830810546875,11,0.00014495849609375,12,0,0,1.5020370483398438e-05,15,0.0002028942108154297,11
1243,0.00018596649169921875,5,0.0009310245513916016,6,0,0,9.298324584960938e-05,27,0.0001919269561767578,5
1244,0.00010204315185546875,6,9.512901306152344e-05,7,0,0,1.1920928955078125e-05,11,0.00011897087097167969,6
1245,7.104873657226562e-05,4,0.0007069110870361328,5,0,0,6.794929504394531e-05,20,0.0002231597900390625,4
1246,9.393692016601562e-05,6,0.0002429485321044922,9,0,0,6.9141387939453125e-06,7,0.00013184547424316406,6
1247,0.0001270771026611328,9,0.0013608932495117188,10,0,0,0.00011610984802246094,58,0.00015687942504882812,9
1248,7.200241088867188e-05,5,0.0004680156707763672,12,0,0,7.867813110351562e-06,8,0.00012111663818359375,5
1249,7.700920104980469e-05,3,0.0016701221466064453,4,0,0,9.584426879882812e-05,47,0.0001049041748046875,3
1250,9.584426879882812e-05,7,0.0022401809692382812,8,0,0,0.0001609325408935547,72,0.00012111663818359375,7
1251,0.00011110305786132812,8,0.0015020370483398438,15,0,0,0.00012803077697753906,61,0.00016307830810546875,8
1252,6.198883056640625e-05,4,0.0005478858947753906,9,0,0,4.506111145019531e-05,33,0.00011086463928222656,4
1253,0.00010585784912109375,7,0.0013930797576904297,14,0,0,8.702278137207031e-05,50,0.00014400482177734375,7
1254,5.0067901611328125e-05,3,0.00017690658569335938,6,0,0,1.811981201171875e-05,16,0.00010180473327636719,3
1255,9.799003601074219e-05,7,0.0020830631256103516,10,0,0,1.4066696166992188e-05,12,0.00012493133544921875,7
1256,9.703636169433594e-05,7,0.0007121562957763672,14,0,0,4.601478576660156e-05,33,0.00014090538024902344,7
1257,8.893013000488281e-05,6,0.0007441043853759766,7,0,0,6.604194641113281e-05,39,0.0002110004425048828,6
1258,0.00010800361633300781,7,0.0011110305786132812,8,0,0,8.487701416015625e-05,48,0.0001552104949951172,7
1259,0.00014710426330566406,10,0.00023102760314941406,11,0,0,1.5974044799804688e-05,15,0.00018310546875,10
1260,6.699562072753906e-05,4,0.00034999847412109375,5,0,0,2.47955322265625e-05,19,0.00011420249938964844,4
1261,5.0067901611328125e-05,3,0.0005319118499755859,4,0,0,0.00010514259338378906,53,9.989738464355469e-05,3
1262,6.103515625e-05,4,0.000659942626953125,15,0,0,7.796287536621094e-05,47,0.00010919570922851562,4
1263,4.887580871582031e-05,3,0.0003399848937988281,6,0,0,4.506111145019531e-05,33,0.0001010894775390625,3
1264,6.103515625e-05,4,0.0019500255584716797,5,0,0,0.00015306472778320312,66,0.0001049041748046875,4
1265,6.699562072753906e-05,4,0.0003368854522705078,5,0,0,2.5033950805664062e-05,19,0.00010514259338378906,4
1266,0.00013303756713867188,9,0.002148866653442383,18,0,0,0.00017380714416503906,70,0.00014400482177734375,9
1267,4.00543212890625e-05,2,0.00045299530029296875,3,0,0,3.504753112792969e-05,27,0.00010704994201660156,2
1268,7.319450378417969e-05,5,0.0009529590606689453,6,0,0,5.2928924560546875e-05,36,0.00011515617370605469,5
1269,4.792213439941406e-05,3,7.104873657226562e-05,4,0,0,2.002716064453125e-05,18,0.0001010894775390625,3
1270,0.00016021728515625,7,0.0018780231475830078,8,0,0,0.00011610984802246094,59,0.00013399124145507812,7
1271,5.1021575927734375e-05,3,0.0003199577331542969,8,0,0,3.695487976074219e-05,25,0.00010204315185546875,3
1272,6.198883056640625e-05,4,0.00020194053649902344,5,0,0,1.5020370483398438e-05,13,0.00011301040649414062,4
1273,5.0067901611328125e-05,3,0.001338958740234375,14,0,0,8.893013000488281e-05,51,0.000102996826171875,3
1274,0.0001308917999267578,10,0.0001270771026611328,11,0,0,2.5987625122070312e-05,24,0.00015282630920410156,10
1275,0.00012993812561035156,10,0.0017621517181396484,19,0,0,0.00015211105346679688,67,0.000164031982421875,10
1276,8.702278137207031e-05,6,7.605552673339844e-05,7,0,0,1.0967254638671875e-05,11,0.00011897087097167969,6
1277,6.222724914550781e-05,4,4.792213439941406e-05,5,0,0,2.002716064453125e-05,17,0.00010585784912109375,4
1278,0.0001239776611328125,9,0.0005910396575927734,14,0,0,4.220008850097656e-05,31,0.00022983551025390625,9
1279,0.00011086463928222656,8,0.0016980171203613281,11,0,0,6.699562072753906e-05,42,0.00026488304138183594,8
1280,0.00013589859008789062,10,0.0013489723205566406,17,0,0,0.00012803077697753906,58,0.00015783309936523438,10
1281,6.222724914550781e-05,4,8.893013000488281e-05,5,0,0,1.5974044799804688e-05,15,0.00011205673217773438,4
1282,3.600120544433594e-05,2,0.0007369518280029297,3,0,0,7.390975952148438e-05,42,9.608268737792969e-05,2
1283,3.790855407714844e-05,2,0.0013210773468017578,3,0,0,0.00010204315185546875,55,9.512901306152344e-05,2
1284,3.814697265625e-05,2,0.0002319812774658203,3,0,0,2.3126602172851562e-05,21,9.489059448242188e-05,2
1285,7.295608520507812e-05,5,0.0024950504302978516,14,0,0,0.0001480579376220703,69,0.00011992454528808594,5
1286,7.295608520507812e-05,5,0.0003941059112548828,10,0,0,3.0994415283203125e-05,26,0.00012302398681640625,5
1287,9.417533874511719e-05,7,0.0015108585357666016,18,0,0,8.106231689453125e-06,8,0.0001308917999267578,7
1288,7.319450378417969e-05,5,0.0007188320159912109,10,0,0,5.3882598876953125e-05,38,0.00011396408081054688,5
1289,0.0001068115234375,7,0.00041484832763671875,8,0,0,3.0040740966796875e-05,24,0.0001239776611328125,7
1290,7.295608520507812e-05,5,0.0022509098052978516,6,0,0,0.00013494491577148438,67,0.00010895729064941406,5
1291,0.00010704994201660156,8,0.0001239776611328125,9,0,0,9.059906005859375e-06,9,0.0001571178436279297,8
1292,0.00011801719665527344,9,0.0018601417541503906,18,0,0,0.00013899803161621094,67,0.00015997886657714844,9
1293,7.796287536621094e-05,5,0.0002551078796386719,8,0,0,2.3126602172851562e-05,20,0.00012183189392089844,5
1294,6.699562072753906e-05,4,0.0001850128173828125,5,0,0,2.5987625122070312e-05,22,0.00012302398681640625,4
1295,0.00015807151794433594,10,0.0017390251159667969,13,0,0,0.0001270771026611328,63,0.00015997886657714844,10
1296,8.511543273925781e-05,6,0.002454996109008789,7,0,0,0.00015592575073242188,72,0.00011801719665527344,6
1297,0.0001220703125,9,0.0025510787963867188,10,0,0,0.00015616416931152344,70,0.00016379356384277344,9
1298,7.295608520507812e-05,5,0.0004420280456542969,12,0,0,8.106231689453125e-06,8,0.0001220703125,5
1299,5.0067901611328125e-05,3,0.0010380744934082031,6,0,0,6.699562072753906e-05,43,9.989738464355469e-05,3
1300,6.008148193359375e-05,4,4.696846008300781e-05,5,0,0,2.002716064453125e-05,19,0.00010895729064941406,4
1301,6.008148193359375e-05,4,5.507469177246094e-05,5,0,0,1.5020370483398438e-05,15,0.00010895729064941406,4
1302,0.00011992454528808594,9,0.00015807151794433594,12,0,0,1.5974044799804688e-05,16,0.00015091896057128906,9
1303,5.0067901611328125e-05,3,0.0016469955444335938,14,0,0,0.00010895729064941406,57,0.000102996826171875,3
1304,9.703636169433594e-05,7,9.107589721679688e-05,8,0,0,1.5974044799804688e-05,15,0.00013899803161621094,7
1305,7.414817810058594e-05,5,0.001007080078125,10,0,0,8.487701416015625e-05,49,0.0001220703125,5
1306,9.703636169433594e-05,7,0.0011720657348632812,10,0,0,0.0001289844512939453,61,0.00014710426330566406,7
1307,0.00014209747314453125,11,0.00019502639770507812,14,0,0,1.4066696166992188e-05,14,0.00016880035400390625,11
1308,7.486343383789062e-05,5,0.0010900497436523438,6,0,0,7.510185241699219e-05,46,0.00011801719665527344,5
1309,6.198883056640625e-05,4,0.001783132553100586,5,0,0,0.000102996826171875,56,0.00010895729064941406,4
1310,0.00013709068298339844,11,0.0002079010009765625,14,0,0,1.1920928955078125e-05,13,0.0001270771026611328,11
1311,7.200241088867188e-05,5,0.0005688667297363281,12,0,0,4.1961669921875e-05,32,0.00011801719665527344,5
1312,6.198883056640625e-05,4,0.0017728805541992188,5,0,0,0.00011610984802246094,59,0.00011086463928222656,4
1313,6.198883056640625e-05,4,0.0008809566497802734,5,0,0,6.580352783203125e-05,41,0.00011205673217773438,4
1314,0.00011897087097167969,9,0.0008358955383300781,20,0,0,1.0013580322265625e-05,10,0.0001461505889892578,9
1315,5.1975250244140625e-05,3,0.0016529560089111328,4,0,0,0.00011801719665527344,62,9.608268737792969e-05,3
1316,6.222724914550781e-05,4,0.00013685226440429688,5,0,0,1.0967254638671875e-05,11,0.00010991096496582031,4
1317,6.008148193359375e-05,4,0.0005481243133544922,11,0,0,7.009506225585938e-05,39,0.00011086463928222656,4
1318,9.703636169433594e-05,7,0.0009500980377197266,10,0,0,9.202957153320312e-05,52,0.0001480579376220703,7
1319,0.000164031982421875,4,0.000202178955078125,5,0,0,1.5020370483398438e-05,9,0.00027489662170410156,4
1320,0.00011301040649414062,8,0.0018041133880615234,9,0,0,0.00016498565673828125,68,0.00015211105346679688,8
1321,0.00013399124145507812,8,0.0012450218200683594,13,0,0,0.00011205673217773438,55,0.0001609325408935547,8
1322,5.602836608886719e-05,3,0.0003600120544433594,6,0,0,2.5033950805664062e-05,22,0.00010800361633300781,3
1323,9.703636169433594e-05,7,0.0015039443969726562,8,0,0,0.00011706352233886719,61,0.00013113021850585938,7
1324,3.695487976074219e-05,2,0.0019109249114990234,3,0,0,1.621246337890625e-05,13,9.894371032714844e-05,2
1325,0.00014591217041015625,11,0.0004241466522216797,14,0,0,2.8848648071289062e-05,24,0.00016999244689941406,11
1326,5.1021575927734375e-05,3,0.0007622241973876953,4,0,0,9.298324584960938e-05,52,0.0001010894775390625,3
1327,0.00013208389282226562,10,0.0010318756103515625,15,0,0,0.0001010894775390625,55,0.00015115737915039062,10
1328,3.695487976074219e-05,2,0.0005419254302978516,3,0,0,6.079673767089844e-05,40,9.703636169433594e-05,2
1329,0.0001590251922607422,8,0.0008599758148193359,7,0,0,0.0001480579376220703,51,0.00011205673217773438,6
1330,0.00017499923706054688,12,0.001734018325805664,15,0,0,0.0001480579376220703,71,0.00024509429931640625,12
1331,7.295608520507812e-05,5,0.0014498233795166016,6,0,0,0.0001628398895263672,65,0.00011110305786132812,5
1332,0.00010204315185546875,5,0.0007581710815429688,6,0,0,5.984306335449219e-05,39,0.0001201629638671875,5
1333,9.584426879882812e-05,7,0.0012409687042236328,10,0,0,9.512901306152344e-05,54,0.00014090538024902344,7
1334,0.000164031982421875,10,0.0013020038604736328,19,0,0,0.00010514259338378906,55,0.00015306472778320312,10
1335,5.2928924560546875e-05,3,0.00011801719665527344,6,0,0,5.0067901611328125e-06,4,0.00011396408081054688,3
1336,6.699562072753906e-05,4,0.00015091896057128906,7,0,0,1.9073486328125e-05,17,0.00012302398681640625,4
1337,9.512901306152344e-05,7,0.0012090206146240234,14,0,0,0.00011897087097167969,54,0.0001361370086669922,7
1338,8.58306884765625e-05,6,0.0007348060607910156,13,0,0,1.0967254638671875e-05,8,0.00013303756713867188,6
1339,9.894371032714844e-05,7,0.0003561973571777344,10,0,0,1.8835067749023438e-05,16,0.00014400482177734375,7
1340,6.198883056640625e-05,4,0.0002560615539550781,7,0,0,2.09808349609375e-05,19,0.00010991096496582031,4
1341,8.392333984375e-05,6,0.0003108978271484375,7,0,0,1.5020370483398438e-05,15,0.0001327991485595703,6
1342,0.00010800361633300781,8,0.00011205673217773438,9,0,0,2.193450927734375e-05,21,0.00013399124145507812,8
1343,6.103515625e-05,4,0.0013909339904785156,5,0,0,8.702278137207031e-05,51,0.00010895729064941406,4
1344,0.00010704994201660156,8,0.0001499652862548828,9,0,0,9.059906005859375e-06,9,0.00014209747314453125,8
1345,3.790855407714844e-05,2,0.0003311634063720703,3,0,0,2.5987625122070312e-05,23,9.512901306152344e-05,2
1346,3.695487976074219e-05,2,0.0003108978271484375,3,0,0,1.811981201171875e-05,15,9.393692016601562e-05,2
1347,8.511543273925781e-05,6,0.001074075698852539,7,0,0,0.0001049041748046875,54,0.0001239776611328125,6
1348,8.702278137207031e-05,6,0.0011949539184570312,7,0,0,5.507469177246094e-05,37,0.0001251697540283203,6
1349,0.00013709068298339844,10,0.00014400482177734375,11,0,0,1.6927719116210938e-05,17,0.000164031982421875,10
1350,8.487701416015625e-05,6,0.0014240741729736328,15,0,0,0.00016999244689941406,65,0.00011706352233886719,6
1351,0.00011110305786132812,8,0.0019609928131103516,11,0,0,0.00013709068298339844,67,0.0001518726348876953,8
1352,5.316734313964844e-05,3,5.984306335449219e-05,4,0,0,1.5020370483398438e-05,14,0.00011181831359863281,3
1353,0.00010514259338378906,7,0.0009720325469970703,14,0,0,7.200241088867188e-05,43,0.00015687942504882812,7
1354,0.00013184547424316406,9,0.00014281272888183594,10,0,0,1.0967254638671875e-05,12,0.0002040863037109375,9
1355,6.389617919921875e-05,4,0.0017070770263671875,5,0,0,8.511543273925781e-05,49,0.00011086463928222656,4
1356,7.295608520507812e-05,5,0.0001461505889892578,6,0,0,5.9604644775390625e-06,6,0.00011610984802246094,5
1357,0.00015020370483398438,14,0.0002608299255371094,13,0,0,2.384185791015625e-05,20,0.00013494491577148438,12
1358,7.104873657226562e-05,5,0.0004458427429199219,10,0,0,5.1975250244140625e-05,32,0.00011181831359863281,5
1359,4.8160552978515625e-05,3,0.001210927963256836,4,0,0,0.00010395050048828125,55,9.894371032714844e-05,3
1360,6.103515625e-05,4,6.604194641113281e-05,5,0,0,1.5974044799804688e-05,15,0.00010991096496582031,4
1361,7.295608520507812e-05,5,0.0012431144714355469,14,0,0,0.000102996826171875,56,0.00012803077697753906,5
1362,7.700920104980469e-05,5,0.0009279251098632812,6,0,0,8.511543273925781e-05,42,0.0001289844512939453,5
1363,8.606910705566406e-05,6,7.200241088867188e-05,7,0,0,2.9087066650390625e-05,25,0.00010895729064941406,6
1364,0.00012612342834472656,8,0.001920938491821289,9,0,0,0.00011992454528808594,62,0.0001461505889892578,8
1365,7.390975952148438e-05,5,0.0003981590270996094,10,0,0,3.504753112792969e-05,28,0.00012087821960449219,5
1366,7.295608520507812e-05,5,0.001341104507446289,6,0,0,8.392333984375e-05,49,0.00011706352233886719,5
1367,6.103515625e-05,4,0.0006358623504638672,13,0,0,4.792213439941406e-05,35,0.00010991096496582031,4
1368,0.00011801719665527344,9,0.0003077983856201172,14,0,0,1.0013580322265625e-05,11,0.00014281272888183594,9
1369,6.699562072753906e-05,3,0.0007162094116210938,4,0,0,8.702278137207031e-05,50,9.799003601074219e-05,3
1370,0.00015616416931152344,12,0.0001709461212158203,13,0,0,2.002716064453125e-05,19,0.0001881122589111328,12
1371,7.796287536621094e-05,5,0.00034999847412109375,8,0,0,2.7894973754882812e-05,24,0.00012302398681640625,5
1372,8.511543273925781e-05,6,0.001817941665649414,7,0,0,0.0001499652862548828,71,0.00012302398681640625,6
1373,4.9114227294921875e-05,3,0.0005118846893310547,12,0,0,4.8160552978515625e-05,34,0.00010395050048828125,3
1374,0.00012922286987304688,10,0.0010149478912353516,19,0,0,4.601478576660156e-05,35,0.00019693374633789062,10
1375,0.00012803077697753906,9,0.0007259845733642578,16,0,0,5.412101745605469e-05,37,0.0001418590545654297,9
1376,0.00015401840209960938,12,0.0013699531555175781,13,0,0,0.00010085105895996094,49,0.00017213821411132812,12
1377,0.00029397010803222656,22,0.0011670589447021484,13,0,0,9.608268737792969e-05,53,0.00022792816162109375,12
1378,8.58306884765625e-05,6,0.0005609989166259766,7,0,0,5.817413330078125e-05,38,0.00012803077697753906,6
1379,0.00010800361633300781,8,0.0013790130615234375,15,0,0,9.202957153320312e-05,52,0.00013399124145507812,8
1380,0.00010704994201660156,8,0.0020508766174316406,9,0,0,0.00015592575073242188,64,0.00014710426330566406,8
1381,6.508827209472656e-05,4,6.103515625e-05,5,0,0,7.867813110351562e-06,7,0.00011110305786132812,4
1382,0.00010514259338378906,8,0.00034999847412109375,13,0,0,4.1961669921875e-05,31,0.0001399517059326172,8
1383,5.1021575927734375e-05,3,0.0002808570861816406,4,0,0,2.5033950805664062e-05,22,0.00010204315185546875,3
1384,8.20159912109375e-05,6,0.0016949176788330078,7,0,0,0.00012183189392089844,62,0.00011801719665527344,6
1385,7.081031799316406e-05,5,0.0006058216094970703,10,0,0,7.152557373046875e-06,6,0.00010895729064941406,5
1386,7.510185241699219e-05,5,0.0008409023284912109,12,0,0,7.414817810058594e-05,45,0.00012087821960449219,5
1387,0.00010800361633300781,8,0.0013699531555175781,17,0,0,8.702278137207031e-05,49,0.00013303756713867188,8
1388,7.200241088867188e-05,5,0.0012111663818359375,14,0,0,6.9141387939453125e-06,6,0.00011491775512695312,5
1389,8.487701416015625e-05,6,0.00011706352233886719,7,0,0,1.71661376953125e-05,17,0.0001308917999267578,6
1390,0.00011897087097167969,9,0.0016088485717773438,16,0,0,0.00012803077697753906,62,0.00015211105346679688,9
1391,6.580352783203125e-05,4,0.001119852066040039,15,0,0,8.416175842285156e-05,49,0.00011205673217773438,4
1392,7.200241088867188e-05,5,0.0003650188446044922,12,0,0,0.00012612342834472656,58,0.00011682510375976562,5
1393,0.00010895729064941406,8,0.0014879703521728516,9,0,0,0.00011014938354492188,55,0.0001499652862548828,8
1394,8.511543273925781e-05,6,0.00018906593322753906,7,0,0,2.5987625122070312e-05,23,0.00011897087097167969,6
1395,8.392333984375e-05,6,0.0007708072662353516,13,0,0,5.888938903808594e-05,39,0.00012302398681640625,6
1396,0.00015115737915039062,11,0.0008969306945800781,22,0,0,0.00011706352233886719,47,0.00013303756713867188,11
1397,9.107589721679688e-05,6,0.00012302398681640625,7,0,0,1.6927719116210938e-05,15,0.0001220703125,6
1398,5.698204040527344e-05,3,0.000885009765625,4,0,0,8.511543273925781e-05,43,0.0001049041748046875,3
1399,6.699562072753906e-05,4,0.0008618831634521484,7,0,0,9.608268737792969e-05,46,0.00011610984802246094,4
1400,0.00016188621520996094,10,0.00019121170043945312,11,0,0,5.0067901611328125e-05,15,0.00040793418884277344,10
1401,0.0001850128173828125,13,0.0009989738464355469,20,0,0,6.604194641113281e-05,41,0.00017786026000976562,13
1402,4.887580871582031e-05,3,0.00029277801513671875,4,0,0,3.0040740966796875e-05,26,0.00010204315185546875,3
1403,0.00010585784912109375,8,0.0019741058349609375,9,0,0,0.0001690387725830078,67,0.00014209747314453125,8
1404,7.605552673339844e-05,5,0.0002849102020263672,10,0,0,1.3113021850585938e-05,12,0.00011801719665527344,5
1405,0.00011205673217773438,8,0.0007660388946533203,9,0,0,8.487701416015625e-05,47,0.00015020370483398438,8
1406,0.00013303756713867188,10,0.0016140937805175781,13,0,0,0.00011706352233886719,58,0.00018596649169921875,10
1407,9.012222290039062e-05,6,0.0011250972747802734,11,0,0,0.00011491775512695312,40,0.0001499652862548828,6
1408,8.702278137207031e-05,6,0.0009350776672363281,13,0,0,6.198883056640625e-05,39,0.00012612342834472656,6
1409,7.104873657226562e-05,5,0.001338958740234375,16,0,0,0.00017118453979492188,64,0.00011086463928222656,5
1410,8.487701416015625e-05,6,0.0013828277587890625,9,0,0,0.0001049041748046875,55,0.0001239776611328125,6
1411,5.793571472167969e-05,4,0.0004420280456542969,11,0,0,5.9604644775390625e-06,5,0.00010395050048828125,4
1412,0.00011897087097167969,9,0.0001201629638671875,10,0,0,2.002716064453125e-05,20,0.0001430511474609375,9
1413,0.00011086463928222656,8,0.0011641979217529297,13,0,0,9.989738464355469e-05,52,0.000164031982421875,8
1414,8.416175842285156e-05,6,0.0002009868621826172,9,0,0,2.7894973754882812e-05,25,0.00013017654418945312,6
1415,8.606910705566406e-05,6,0.0006570816040039062,13,0,0,5.4836273193359375e-05,37,0.0001308917999267578,6
1416,9.489059448242188e-05,7,0.0008111000061035156,14,0,0,5.91278076171875e-05,38,0.00012993812561035156,7
1417,0.00012302398681640625,9,0.00011396408081054688,10,0,0,1.1920928955078125e-05,12,0.00016021728515625,9
1418,6.699562072753906e-05,4,8.20159912109375e-05,7,0,0,7.390975952148438e-05,42,0.00011110305786132812,4
1419,7.295608520507812e-05,5,0.0004191398620605469,6,0,0,4.38690185546875e-05,32,0.00011610984802246094,5
1420,0.00010704994201660156,8,0.00012803077697753906,9,0,0,1.2159347534179688e-05,13,0.0001380443572998047,8
1421,3.910064697265625e-05,2,0.0018038749694824219,3,0,0,0.0001239776611328125,62,9.322166442871094e-05,2
1422,5.984306335449219e-05,4,0.0007650852203369141,5,0,0,5.602836608886719e-05,39,0.00010514259338378906,4
1423,0.0001239776611328125,9,0.0003349781036376953,14,0,0,2.4080276489257812e-05,21,0.00017118453979492188,9
1424,7.081031799316406e-05,5,5.412101745605469e-05,6,0,0,6.9141387939453125e-06,7,0.00011610984802246094,5
1425,9.799003601074219e-05,7,0.0005509853363037109,8,0,0,5.602836608886719e-05,37,0.000141143798828125,7
1426,7.295608520507812e-05,5,0.0008890628814697266,6,0,0,0.00011396408081054688,53,0.00011110305786132812,5
1427,8.511543273925781e-05,6,0.0008990764617919922,11,0,0,5.698204040527344e-05,38,0.00013184547424316406,6
1428,9.608268737792969e-05,7,0.002410888671875,8,0,0,0.0002300739288330078,77,0.0001380443572998047,7
1429,6.008148193359375e-05,4,0.0002989768981933594,7,0,0,3.1948089599609375e-05,25,0.00010895729064941406,4
1430,8.296966552734375e-05,6,0.0010509490966796875,15,0,0,8.106231689453125e-06,8,0.0001289844512939453,6
1431,8.797645568847656e-05,6,0.00020194053649902344,7,0,0,2.1219253540039062e-05,19,0.00012087821960449219,6
1432,8.487701416015625e-05,6,0.0006260871887207031,7,0,0,5.602836608886719e-05,38,0.00012993812561035156,6
1433,8.702278137207031e-05,6,0.0019299983978271484,11,0,0,0.00010800361633300781,58,0.0001342296600341797,6
1434,6.079673767089844e-05,4,0.0005228519439697266,5,0,0,7.200241088867188e-05,46,0.00010800361633300781,4
1435,0.00013399124145507812,10,0.0010609626770019531,15,0,0,0.0001010894775390625,54,0.00015497207641601562,10
1436,6.198883056640625e-05,4,0.0008001327514648438,5,0,0,7.104873657226562e-05,43,0.0001068115234375,4
1437,8.487701416015625e-05,6,0.00162506103515625,7,0,0,8.392333984375e-05,48,0.00012612342834472656,6
1438,0.00012183189392089844,9,0.0010480880737304688,10,0,0,0.00012493133544921875,62,0.0001499652862548828,9
1439,7.390975952148438e-05,5,0.0008969306945800781,12,0,0,6.389617919921875e-05,42,0.00012302398681640625,5
1440,0.00011491775512695312,9,0.0011200904846191406,20,0,0,1.0967254638671875e-05,10,0.00015497207641601562,9
1441,5.1975250244140625e-05,3,0.0006220340728759766,4,0,0,0.00010418891906738281,55,9.989738464355469e-05,3
1442,0.00013184547424316406,10,0.0014178752899169922,13,0,0,0.00011396408081054688,59,0.00015401840209960938,10
1443,6.103515625e-05,4,6.508827209472656e-05,5,0,0,6.9141387939453125e-06,7,0.00010895729064941406,4
1444,7.700920104980469e-05,5,0.00019502639770507812,8,0,0,8.106231689453125e-06,8,0.00011897087097167969,5
1445,0.0001010894775390625,7,0.000598907470703125,12,0,0,4.00543212890625e-05,28,0.0001480579376220703,7
1446,7.700920104980469e-05,5,0.0018031597137451172,12,0,0,0.0001220703125,63,0.00012087821960449219,5
1447,0.00011801719665527344,8,0.0009710788726806641,15,0,0,1.0967254638671875e-05,11,0.00014209747314453125,8
1448,0.000141143798828125,8,0.0024399757385253906,13,0,0,0.0002110004425048828,76,0.00017690658569335938,8
1449,0.00013494491577148438,10,0.0014410018920898438,13,0,0,0.00010800361633300781,56,0.00019598007202148438,10
1450,9.989738464355469e-05,7,0.0006120204925537109,12,0,0,5.698204040527344e-05,38,0.00013113021850585938,7
1451,0.00010895729064941406,8,0.0006229877471923828,13,0,0,1.0967254638671875e-05,11,0.00014710426330566406,8
1452,7.200241088867188e-05,5,0.0011179447174072266,18,0,0,9.298324584960938e-05,50,0.00011610984802246094,5
1453,4.9114227294921875e-05,3,0.00152587890625,12,0,0,9.107589721679688e-05,51,0.0001049041748046875,3
1454,6.198883056640625e-05,4,0.0002999305725097656,7,0,0,3.218650817871094e-05,27,0.00011086463928222656,4
1455,6.198883056640625e-05,4,0.0003299713134765625,5,0,0,3.314018249511719e-05,26,0.00010704994201660156,4
1456,7.200241088867188e-05,5,0.00048613548278808594,10,0,0,6.9141387939453125e-06,6,0.00011992454528808594,5
1457,0.00010585784912109375,8,0.0001819133758544922,11,0,0,1.0967254638671875e-05,11,0.0002429485321044922,8
1458,0.00012087821960449219,9,0.0015828609466552734,12,0,0,0.0001289844512939453,61,0.0001728534698486328,9
1459,4.220008850097656e-05,2,0.00024199485778808594,3,0,0,8.106231689453125e-06,7,9.393692016601562e-05,2
1460,9.799003601074219e-05,7,0.00011491775512695312,8,0,0,1.811981201171875e-05,16,0.0001468658447265625,7
1461,3.790855407714844e-05,2,0.00035500526428222656,3,0,0,5.0067901611328125e-05,35,9.703636169433594e-05,2
1462,7.605552673339844e-05,5,0.0015909671783447266,10,0,0,0.00014710426330566406,49,0.00017309188842773438,5
1463,6.389617919921875e-05,4,0.0007829666137695312,13,0,0,4.982948303222656e-05,34,0.00010800361633300781,4
1464,4.9114227294921875e-05,3,0.0003159046173095703,8,0,0,3.0994415283203125e-05,26,0.00010418891906738281,3
1465,6.985664367675781e-05,5,6.318092346191406e-05,6,0,0,1.5974044799804688e-05,16,0.00011110305786132812,5
1466,9.202957153320312e-05,7,0.0019800662994384766,10,0,0,0.00015497207641601562,55,0.0001227855682373047,7
1467,0.00011301040649414062,8,0.00011801719665527344,9,0,0,1.5020370483398438e-05,13,0.00014209747314453125,8
1468,5.0067901611328125e-05,3,0.0013630390167236328,14,0,0,4.0531158447265625e-06,4,9.608268737792969e-05,3
1469,8.58306884765625e-05,6,0.002599000930786133,7,0,0,0.00017189979553222656,76,0.0001270771026611328,6
1470,7.82012939453125e-05,5,0.00030303001403808594,8,0,0,1.8835067749023438e-05,18,0.00012111663818359375,5
1471,3.719329833984375e-05,2,0.0002269744873046875,3,0,0,4.792213439941406e-05,33,9.918212890625e-05,2
1472,7.700920104980469e-05,5,0.0014269351959228516,6,0,0,0.00012612342834472656,34,0.00011301040649414062,5
